product_id,brand_name,generic_name,manufacturer,dosage_form,strength,pack_size,price,discount_percent,final_price,is_prescription_required,drug_type,therapeutic_class,storage_condition,shelf_life_months,country,availability_status,rating,num_reviews,contains_ai_generated_label
P01828,PharmaOne,Atorvastatin,Medicare Ltd,Syrup,100mg,10,1125.1,15,956.33,No,Prescription,Antacid,Refrigerated,14,India,Out of stock,3.0,134,No
P01829,LifeCare,Metformin,Medicare Ltd,Tablet,5mg,10,1379.01,15,1172.16,No,Prescription,Antihypertensive,Room Temp,19,Canada,In stock,2.6,117,Yes
P01830,HealPlus,Amoxicillin,Nova Life,Injection,100mg,20,1285.68,10,1157.11,No,OTC,Analgesic,Room Temp,22,USA,Limited,4.3,356,No
P01831,BioTrust,Paracetamol,Nova Life,Injection,500mg,10,1191.14,0,1191.14,Yes,Prescription,Analgesic,Refrigerated,17,Canada,In stock,3.4,373,Yes
P01832,BioTrust,Amoxicillin,Nova Life,Injection,500mg,10,1671.56,5,1587.98,No,Prescription,Analgesic,Room Temp,16,USA,In stock,4.6,349,No
P01833,LifeCare,Paracetamol,Nova Life,Syrup,500mg,30,1132.55,10,1019.29,Yes,OTC,Antibiotic,Room Temp,24,India,Limited,3.7,16,No
P01834,BioTrust,Paracetamol,Nova Life,Injection,50mg,30,1943.56,5,1846.38,No,Prescription,Antidiabetic,Refrigerated,14,Bangladesh,Limited,4.0,367,Yes
P01835,HealPlus,Atorvastatin,Nova Life,Syrup,5mg,10,1447.42,0,1447.42,Yes,OTC,Analgesic,Room Temp,18,India,Limited,4.3,279,No
P01836,PharmaOne,Metformin,ABC Pharma,Tablet,50mg,20,1792.53,0,1792.53,No,OTC,Antihypertensive,Room Temp,30,Bangladesh,Limited,4.8,1,Yes
P01837,PharmaOne,Atorvastatin,Medicare Ltd,Syrup,5mg,20,559.11,10,503.2,No,Prescription,Analgesic,Refrigerated,29,Canada,In stock,4.0,279,No
P01838,PharmaOne,Atorvastatin,Sun Healthcare,Ointment,50mg,10,1142.1,15,970.78,Yes,OTC,Antacid,Room Temp,30,USA,Out of stock,4.4,248,No
P01839,LifeCare,Paracetamol,Sun Healthcare,Syrup,250mg,20,600.95,5,570.9,No,Prescription,Antihypertensive,Refrigerated,35,Bangladesh,Limited,4.1,228,Yes
P01840,Medix,Omeprazole,Medicare Ltd,Capsule,500mg,15,1381.68,20,1105.34,Yes,OTC,Analgesic,Refrigerated,15,USA,In stock,3.8,162,Yes
P01841,BioTrust,Paracetamol,Sun Healthcare,Syrup,250mg,20,152.37,15,129.51,Yes,OTC,Antidiabetic,Room Temp,28,Canada,In stock,4.9,42,Yes
P01842,BioTrust,Metformin,Nova Life,Injection,5mg,15,1855.97,10,1670.37,Yes,Prescription,Antihypertensive,Room Temp,25,UK,Out of stock,3.8,200,Yes
P01843,LifeCare,Atorvastatin,Sun Healthcare,Tablet,250mg,15,1734.81,10,1561.33,Yes,OTC,Antibiotic,Room Temp,23,Canada,Out of stock,3.7,28,No
P01844,HealPlus,Paracetamol,Global Remedies,Syrup,500mg,20,1368.04,15,1162.83,No,Prescription,Antihypertensive,Room Temp,25,Canada,Limited,3.4,214,No
P01845,PharmaOne,Omeprazole,Global Remedies,Injection,100mg,15,936.87,20,749.5,Yes,Prescription,Antacid,Room Temp,33,India,In stock,2.7,327,Yes
P01846,Medix,Omeprazole,ABC Pharma,Ointment,500mg,30,621.8,10,559.62,Yes,Prescription,Antihypertensive,Refrigerated,17,Bangladesh,Out of stock,2.6,445,No
P01847,BioTrust,Metformin,Global Remedies,Syrup,500mg,15,1670.49,15,1419.92,Yes,Prescription,Analgesic,Room Temp,36,UK,Out of stock,2.6,490,No
P01848,HealPlus,Metformin,ABC Pharma,Capsule,100mg,20,1591.35,5,1511.78,No,Prescription,Antacid,Room Temp,26,UK,Out of stock,4.5,322,Yes
P01849,LifeCare,Amoxicillin,Nova Life,Tablet,50mg,10,1902.66,10,1712.39,Yes,OTC,Antibiotic,Room Temp,28,Canada,Out of stock,3.2,316,Yes
P01850,BioTrust,Atorvastatin,Global Remedies,Capsule,500mg,10,1051.88,10,946.69,Yes,Prescription,Antidiabetic,Refrigerated,27,Canada,Out of stock,4.8,335,Yes
P01851,BioTrust,Atorvastatin,Global Remedies,Injection,250mg,20,1124.14,0,1124.14,No,OTC,Antibiotic,Room Temp,23,India,Limited,2.5,281,Yes
P01852,LifeCare,Amoxicillin,Sun Healthcare,Injection,100mg,10,1015.58,20,812.46,No,OTC,Antacid,Refrigerated,30,Bangladesh,Limited,4.1,9,Yes
P01853,PharmaOne,Atorvastatin,ABC Pharma,Tablet,250mg,15,1155.25,5,1097.49,No,OTC,Antibiotic,Room Temp,30,Canada,In stock,4.0,236,Yes
P01854,HealPlus,Atorvastatin,Global Remedies,Tablet,500mg,15,1080.13,20,864.1,No,Prescription,Antidiabetic,Room Temp,33,Bangladesh,In stock,2.6,444,No
P01855,Medix,Amoxicillin,Medicare Ltd,Injection,250mg,15,1237.64,5,1175.76,Yes,Prescription,Antacid,Refrigerated,13,Bangladesh,In stock,3.7,272,Yes
P01856,PharmaOne,Atorvastatin,Global Remedies,Capsule,250mg,15,737.15,10,663.43,No,Prescription,Analgesic,Refrigerated,23,Canada,Out of stock,4.4,364,Yes
P01857,LifeCare,Omeprazole,Global Remedies,Tablet,5mg,10,892.34,15,758.49,No,Prescription,Antihypertensive,Room Temp,22,Canada,Limited,2.8,91,Yes
P01858,LifeCare,Amoxicillin,Nova Life,Tablet,250mg,30,1394.41,5,1324.69,No,Prescription,Antibiotic,Room Temp,15,Canada,Out of stock,2.9,301,No
P01859,HealPlus,Atorvastatin,Global Remedies,Capsule,5mg,10,1256.27,20,1005.02,Yes,OTC,Antibiotic,Refrigerated,17,Bangladesh,Limited,4.1,307,Yes
P01860,LifeCare,Metformin,ABC Pharma,Ointment,500mg,30,419.74,0,419.74,No,Prescription,Antidiabetic,Room Temp,23,USA,Out of stock,4.2,34,Yes
P01861,BioTrust,Atorvastatin,Nova Life,Ointment,500mg,30,752.26,10,677.03,No,Prescription,Antihypertensive,Refrigerated,26,UK,Out of stock,4.0,60,Yes
P01862,HealPlus,Paracetamol,Global Remedies,Capsule,100mg,30,1649.06,5,1566.61,Yes,Prescription,Antacid,Refrigerated,28,India,Out of stock,3.3,460,No
P01863,HealPlus,Atorvastatin,Medicare Ltd,Syrup,50mg,30,549.47,20,439.58,Yes,Prescription,Antidiabetic,Room Temp,32,India,In stock,3.2,112,No
P01864,HealPlus,Omeprazole,Global Remedies,Syrup,100mg,30,1355.2,15,1151.92,Yes,OTC,Antibiotic,Room Temp,20,Canada,Limited,4.2,189,Yes
P01865,PharmaOne,Omeprazole,Sun Healthcare,Capsule,100mg,30,1373.4,5,1304.73,No,OTC,Antacid,Room Temp,21,Canada,Out of stock,4.7,8,Yes
P01866,LifeCare,Metformin,Medicare Ltd,Capsule,100mg,10,1991.39,5,1891.82,Yes,Prescription,Antibiotic,Refrigerated,20,India,Out of stock,4.6,476,No
P01867,Medix,Omeprazole,Global Remedies,Ointment,500mg,20,540.37,20,432.3,Yes,Prescription,Analgesic,Refrigerated,26,Canada,In stock,3.5,300,Yes
P01868,BioTrust,Atorvastatin,Medicare Ltd,Tablet,5mg,10,488.18,15,414.95,Yes,Prescription,Antacid,Refrigerated,24,India,In stock,4.4,82,Yes
P01869,BioTrust,Paracetamol,Medicare Ltd,Capsule,250mg,20,142.81,10,128.53,Yes,OTC,Analgesic,Refrigerated,12,UK,Out of stock,4.5,496,Yes
P01870,BioTrust,Paracetamol,Medicare Ltd,Ointment,500mg,30,1555.51,10,1399.96,Yes,Prescription,Antidiabetic,Room Temp,12,India,In stock,2.7,466,Yes
P01871,HealPlus,Atorvastatin,Medicare Ltd,Capsule,5mg,15,620.18,15,527.15,Yes,Prescription,Antibiotic,Refrigerated,15,UK,In stock,3.9,323,Yes
P01872,PharmaOne,Metformin,Medicare Ltd,Ointment,250mg,30,168.45,10,151.6,Yes,Prescription,Analgesic,Refrigerated,12,India,In stock,3.8,82,No
P01873,BioTrust,Atorvastatin,Medicare Ltd,Capsule,50mg,15,1887.86,15,1604.68,No,Prescription,Antihypertensive,Room Temp,23,Canada,Limited,3.7,301,Yes
P01874,PharmaOne,Metformin,Sun Healthcare,Capsule,500mg,10,606.62,15,515.63,No,Prescription,Antibiotic,Refrigerated,15,India,Limited,4.4,218,Yes
P01875,Medix,Paracetamol,Global Remedies,Capsule,5mg,30,1890.61,20,1512.49,No,OTC,Antacid,Refrigerated,31,India,In stock,4.8,203,No
P01876,BioTrust,Paracetamol,Nova Life,Ointment,50mg,30,1491.9,0,1491.9,Yes,OTC,Antibiotic,Refrigerated,33,USA,Out of stock,3.0,162,No
P01877,PharmaOne,Amoxicillin,ABC Pharma,Injection,250mg,20,1105.11,10,994.6,Yes,Prescription,Antihypertensive,Room Temp,14,UK,Out of stock,4.3,25,Yes
P01878,PharmaOne,Paracetamol,Sun Healthcare,Capsule,250mg,20,776.5,15,660.02,Yes,OTC,Antacid,Refrigerated,24,Canada,In stock,3.1,141,No
P01879,Medix,Amoxicillin,Sun Healthcare,Tablet,100mg,10,1411.94,10,1270.75,No,OTC,Antibiotic,Refrigerated,17,USA,Out of stock,3.9,63,Yes
P01880,BioTrust,Paracetamol,Global Remedies,Capsule,5mg,15,108.69,10,97.82,No,Prescription,Analgesic,Refrigerated,30,India,In stock,3.5,423,Yes
P01881,LifeCare,Atorvastatin,Medicare Ltd,Injection,250mg,20,1319.05,5,1253.1,Yes,Prescription,Antacid,Refrigerated,13,USA,Limited,3.0,234,Yes
P01882,PharmaOne,Paracetamol,ABC Pharma,Tablet,500mg,15,568.16,5,539.75,Yes,OTC,Antihypertensive,Room Temp,19,Canada,Limited,4.4,425,Yes
P01883,PharmaOne,Metformin,Medicare Ltd,Tablet,250mg,30,578.15,20,462.52,Yes,Prescription,Antibiotic,Room Temp,30,Canada,In stock,2.8,141,No
P01884,BioTrust,Amoxicillin,Sun Healthcare,Syrup,100mg,10,911.38,20,729.1,Yes,OTC,Antibiotic,Room Temp,21,India,In stock,3.4,264,No
P01885,HealPlus,Omeprazole,Global Remedies,Syrup,500mg,10,90.65,0,90.65,No,Prescription,Antacid,Refrigerated,26,USA,In stock,2.6,328,No
P01886,LifeCare,Paracetamol,Global Remedies,Tablet,5mg,30,501.73,0,501.73,Yes,OTC,Antibiotic,Refrigerated,31,UK,In stock,4.2,337,Yes
P01887,LifeCare,Metformin,Global Remedies,Syrup,50mg,30,1196.09,10,1076.48,Yes,OTC,Antibiotic,Refrigerated,29,India,In stock,4.6,95,Yes
P01888,PharmaOne,Amoxicillin,Medicare Ltd,Syrup,5mg,20,1165.53,20,932.42,No,OTC,Antihypertensive,Refrigerated,21,USA,In stock,2.5,231,No
P01889,HealPlus,Metformin,Global Remedies,Injection,100mg,30,63.79,20,51.03,No,Prescription,Antihypertensive,Refrigerated,21,Bangladesh,In stock,2.9,39,No
P01890,PharmaOne,Omeprazole,Nova Life,Syrup,500mg,10,1829.89,10,1646.9,Yes,OTC,Analgesic,Room Temp,34,Canada,In stock,3.8,222,Yes
P01891,Medix,Metformin,ABC Pharma,Syrup,100mg,30,814.91,10,733.42,No,Prescription,Antibiotic,Room Temp,17,India,Out of stock,2.7,273,Yes
P01892,HealPlus,Metformin,Global Remedies,Capsule,100mg,10,1937.9,5,1841.01,No,OTC,Antacid,Room Temp,20,USA,Out of stock,3.3,234,Yes
P01893,HealPlus,Atorvastatin,Global Remedies,Tablet,5mg,30,1901.98,5,1806.88,No,Prescription,Analgesic,Refrigerated,12,India,Limited,3.3,339,Yes
P01894,BioTrust,Amoxicillin,Nova Life,Tablet,5mg,30,801.17,0,801.17,Yes,OTC,Analgesic,Room Temp,14,UK,In stock,4.5,307,No
P01895,LifeCare,Amoxicillin,Nova Life,Capsule,250mg,15,1396.45,20,1117.16,No,Prescription,Analgesic,Room Temp,17,India,In stock,3.6,276,No
P01896,PharmaOne,Omeprazole,Medicare Ltd,Ointment,250mg,20,1275.85,0,1275.85,No,Prescription,Antacid,Refrigerated,26,India,Out of stock,2.7,32,Yes
P01897,Medix,Amoxicillin,Nova Life,Injection,100mg,30,1530.71,5,1454.17,Yes,Prescription,Antibiotic,Refrigerated,16,USA,Limited,3.3,186,No
P01898,HealPlus,Metformin,Nova Life,Capsule,100mg,15,1649.19,0,1649.19,No,Prescription,Analgesic,Room Temp,28,UK,In stock,4.2,293,Yes
P01899,Medix,Omeprazole,Medicare Ltd,Injection,250mg,10,1537.75,0,1537.75,Yes,Prescription,Antacid,Refrigerated,14,USA,In stock,4.3,414,No
P01900,PharmaOne,Omeprazole,ABC Pharma,Injection,5mg,10,504.96,5,479.71,Yes,OTC,Analgesic,Room Temp,30,USA,In stock,3.0,282,Yes
P01901,Medix,Omeprazole,Sun Healthcare,Syrup,5mg,10,1750.65,5,1663.12,No,Prescription,Analgesic,Refrigerated,29,UK,Limited,4.8,124,No
P01902,BioTrust,Amoxicillin,ABC Pharma,Syrup,50mg,20,1707.01,20,1365.61,Yes,Prescription,Analgesic,Refrigerated,28,UK,Limited,3.5,158,No
P01903,BioTrust,Atorvastatin,Nova Life,Tablet,250mg,30,1612.17,0,1612.17,No,OTC,Antihypertensive,Refrigerated,25,UK,Limited,3.7,149,No
P01904,BioTrust,Amoxicillin,Nova Life,Syrup,5mg,10,1743.26,20,1394.61,No,Prescription,Antibiotic,Room Temp,34,USA,Out of stock,3.2,286,No
P01905,Medix,Omeprazole,ABC Pharma,Tablet,100mg,30,68.28,20,54.62,Yes,OTC,Antacid,Room Temp,34,USA,Out of stock,2.7,496,No
P01906,LifeCare,Amoxicillin,ABC Pharma,Syrup,100mg,20,1847.38,0,1847.38,No,OTC,Antacid,Room Temp,31,Canada,Out of stock,3.3,434,Yes
P01907,Medix,Omeprazole,Global Remedies,Injection,100mg,30,82.21,10,73.99,Yes,OTC,Antihypertensive,Room Temp,27,Canada,Limited,3.9,256,Yes
P01908,LifeCare,Omeprazole,Medicare Ltd,Tablet,5mg,10,543.92,20,435.14,No,Prescription,Analgesic,Room Temp,29,Canada,In stock,4.9,251,Yes
P01909,HealPlus,Amoxicillin,Nova Life,Injection,500mg,10,1671.13,15,1420.46,No,OTC,Antacid,Refrigerated,34,UK,Out of stock,4.1,55,Yes
P01910,BioTrust,Paracetamol,Sun Healthcare,Ointment,100mg,20,1575.02,10,1417.52,Yes,Prescription,Antihypertensive,Room Temp,21,USA,In stock,4.6,301,Yes
P01911,PharmaOne,Amoxicillin,Sun Healthcare,Syrup,100mg,30,1535.42,10,1381.88,Yes,Prescription,Antacid,Room Temp,21,Bangladesh,Out of stock,4.8,91,Yes
P01912,BioTrust,Metformin,Medicare Ltd,Ointment,5mg,20,1087.62,10,978.86,No,OTC,Antibiotic,Refrigerated,29,USA,In stock,3.5,269,No
P01913,BioTrust,Omeprazole,Nova Life,Ointment,250mg,20,667.02,20,533.62,No,OTC,Analgesic,Room Temp,35,USA,Out of stock,4.2,370,No
P01914,Medix,Amoxicillin,Medicare Ltd,Tablet,100mg,15,765.09,0,765.09,No,OTC,Antihypertensive,Room Temp,25,UK,In stock,2.8,190,No
P01915,LifeCare,Paracetamol,Sun Healthcare,Ointment,50mg,20,1735.34,15,1475.04,Yes,OTC,Antihypertensive,Room Temp,31,India,In stock,2.7,32,Yes
P01916,Medix,Metformin,Nova Life,Capsule,250mg,15,1970.77,15,1675.15,Yes,OTC,Antibiotic,Refrigerated,35,Canada,Out of stock,4.4,170,No
P01917,Medix,Metformin,ABC Pharma,Syrup,50mg,30,1420.14,10,1278.13,No,OTC,Analgesic,Refrigerated,19,USA,In stock,4.3,228,Yes
P01918,LifeCare,Omeprazole,Medicare Ltd,Capsule,500mg,20,1130.97,15,961.32,No,Prescription,Antibiotic,Refrigerated,23,Canada,In stock,4.6,60,No
P01919,PharmaOne,Omeprazole,Nova Life,Ointment,500mg,10,1913.45,0,1913.45,No,OTC,Antacid,Refrigerated,19,Bangladesh,Limited,3.1,445,Yes
P01920,HealPlus,Atorvastatin,Global Remedies,Injection,50mg,20,869.17,0,869.17,No,Prescription,Antibiotic,Refrigerated,20,UK,Limited,4.7,56,No
P01921,HealPlus,Omeprazole,Nova Life,Syrup,50mg,30,1791.08,5,1701.53,Yes,Prescription,Antihypertensive,Refrigerated,33,Bangladesh,In stock,2.9,75,Yes
P01922,PharmaOne,Paracetamol,Sun Healthcare,Capsule,100mg,15,279.69,15,237.74,Yes,OTC,Analgesic,Refrigerated,24,USA,Limited,4.4,427,Yes
P01923,HealPlus,Metformin,ABC Pharma,Capsule,50mg,10,581.47,10,523.32,No,Prescription,Antidiabetic,Room Temp,27,India,In stock,3.7,89,Yes
P01924,PharmaOne,Omeprazole,Sun Healthcare,Injection,500mg,20,642.17,0,642.17,Yes,OTC,Antacid,Refrigerated,22,Bangladesh,In stock,4.3,34,No
P01925,BioTrust,Metformin,Sun Healthcare,Capsule,50mg,30,1930.03,20,1544.02,No,OTC,Antidiabetic,Refrigerated,24,Bangladesh,Out of stock,3.2,6,Yes
P01926,HealPlus,Omeprazole,Sun Healthcare,Tablet,250mg,30,161.26,0,161.26,Yes,Prescription,Antibiotic,Refrigerated,30,Canada,Limited,2.9,132,No
P01927,HealPlus,Paracetamol,Nova Life,Syrup,500mg,15,1260.97,10,1134.87,No,Prescription,Analgesic,Room Temp,17,USA,In stock,4.6,218,Yes
P01928,Medix,Paracetamol,Nova Life,Ointment,250mg,15,1818.27,5,1727.36,Yes,Prescription,Antibiotic,Room Temp,28,UK,Out of stock,2.9,410,Yes
P01929,Medix,Amoxicillin,Nova Life,Syrup,500mg,15,891.94,15,758.15,No,OTC,Antidiabetic,Refrigerated,18,USA,In stock,3.8,440,Yes
P01930,Medix,Omeprazole,Global Remedies,Capsule,500mg,20,1240.41,20,992.33,No,OTC,Antacid,Refrigerated,21,Bangladesh,Out of stock,3.0,310,Yes
P01931,Medix,Amoxicillin,Global Remedies,Syrup,250mg,15,796.08,10,716.47,No,Prescription,Antidiabetic,Room Temp,19,USA,Limited,3.4,430,Yes
P01932,Medix,Metformin,Nova Life,Syrup,100mg,30,278.51,15,236.73,No,OTC,Antacid,Room Temp,30,Canada,Out of stock,4.2,383,Yes
P01933,Medix,Amoxicillin,Global Remedies,Syrup,5mg,30,1275.67,15,1084.32,Yes,OTC,Antacid,Room Temp,14,Bangladesh,In stock,4.7,143,No
P01934,PharmaOne,Metformin,Nova Life,Ointment,100mg,15,1443.73,20,1154.98,No,OTC,Antidiabetic,Room Temp,30,India,Limited,3.4,126,Yes
P01935,LifeCare,Atorvastatin,Sun Healthcare,Ointment,100mg,20,1026.77,0,1026.77,Yes,OTC,Antibiotic,Room Temp,27,Bangladesh,Out of stock,2.5,81,No
P01936,BioTrust,Omeprazole,ABC Pharma,Ointment,50mg,20,1576.46,10,1418.81,No,OTC,Antibiotic,Room Temp,15,USA,Limited,4.2,338,Yes
P01937,HealPlus,Atorvastatin,ABC Pharma,Syrup,250mg,15,975.57,20,780.46,Yes,OTC,Antibiotic,Refrigerated,16,UK,Out of stock,3.1,144,Yes
P01938,Medix,Metformin,Nova Life,Capsule,500mg,15,1102.88,20,882.3,No,OTC,Antibiotic,Refrigerated,21,Canada,In stock,2.6,176,No
P01939,LifeCare,Atorvastatin,Sun Healthcare,Ointment,50mg,30,1736.5,10,1562.85,No,OTC,Antacid,Room Temp,31,Canada,In stock,4.7,307,Yes
P01940,HealPlus,Metformin,Medicare Ltd,Ointment,250mg,15,1052.82,15,894.9,Yes,OTC,Antibiotic,Room Temp,30,Canada,In stock,4.4,370,Yes
P01941,LifeCare,Omeprazole,Nova Life,Tablet,100mg,10,404.96,5,384.71,No,Prescription,Antidiabetic,Refrigerated,24,Bangladesh,Limited,4.8,320,No
P01942,BioTrust,Amoxicillin,Nova Life,Injection,50mg,15,288.8,10,259.92,No,Prescription,Antibiotic,Refrigerated,23,Bangladesh,In stock,3.3,299,Yes
P01943,Medix,Paracetamol,Nova Life,Injection,5mg,30,35.09,20,28.07,No,Prescription,Antacid,Refrigerated,34,UK,In stock,4.8,74,No
P01944,HealPlus,Omeprazole,ABC Pharma,Syrup,5mg,10,1769.48,5,1681.01,No,OTC,Antacid,Room Temp,34,India,In stock,4.8,34,No
P01945,BioTrust,Atorvastatin,Nova Life,Injection,5mg,10,1955.16,5,1857.4,No,OTC,Antacid,Room Temp,36,Bangladesh,Out of stock,5.0,44,No
P01946,Medix,Omeprazole,Global Remedies,Injection,50mg,20,1322.24,0,1322.24,No,Prescription,Antacid,Refrigerated,34,UK,Out of stock,3.8,371,Yes
P01947,PharmaOne,Amoxicillin,ABC Pharma,Ointment,5mg,15,736.78,5,699.94,No,OTC,Analgesic,Room Temp,22,Canada,Limited,4.0,463,No
P01948,HealPlus,Atorvastatin,Global Remedies,Tablet,250mg,15,1650.79,0,1650.79,No,Prescription,Antihypertensive,Refrigerated,36,Canada,In stock,3.1,126,Yes
P01949,PharmaOne,Metformin,Global Remedies,Syrup,100mg,10,921.72,0,921.72,No,Prescription,Antacid,Refrigerated,14,Canada,In stock,4.3,344,No
P01950,PharmaOne,Atorvastatin,Nova Life,Syrup,100mg,30,1207.95,0,1207.95,Yes,OTC,Analgesic,Room Temp,33,UK,In stock,4.2,146,No
P01951,LifeCare,Atorvastatin,ABC Pharma,Syrup,500mg,30,1546.74,5,1469.4,Yes,OTC,Antidiabetic,Refrigerated,22,USA,In stock,3.4,307,Yes
P01952,LifeCare,Atorvastatin,Global Remedies,Injection,500mg,10,359.37,15,305.46,Yes,OTC,Antibiotic,Room Temp,17,USA,Limited,3.3,407,No
P01953,BioTrust,Metformin,Global Remedies,Syrup,500mg,15,646.41,0,646.41,Yes,OTC,Antacid,Room Temp,27,Canada,In stock,3.7,496,No
P01954,LifeCare,Omeprazole,Nova Life,Tablet,250mg,30,346.18,10,311.56,No,OTC,Antacid,Room Temp,29,Canada,Out of stock,3.9,232,Yes
P01955,Medix,Omeprazole,Nova Life,Ointment,500mg,20,1573.1,0,1573.1,No,OTC,Antibiotic,Refrigerated,13,India,In stock,2.9,56,Yes
P01956,LifeCare,Amoxicillin,Medicare Ltd,Syrup,500mg,30,401.2,10,361.08,Yes,Prescription,Antibiotic,Refrigerated,28,Bangladesh,Limited,3.6,178,Yes
P01957,PharmaOne,Amoxicillin,ABC Pharma,Tablet,5mg,20,304.92,20,243.94,Yes,OTC,Antacid,Refrigerated,16,India,Out of stock,3.4,261,No
P01958,Medix,Omeprazole,Global Remedies,Ointment,5mg,20,756.23,10,680.61,Yes,Prescription,Analgesic,Room Temp,18,UK,Out of stock,4.3,227,No
P01959,Medix,Omeprazole,ABC Pharma,Capsule,500mg,20,1606.17,10,1445.55,Yes,OTC,Analgesic,Room Temp,12,UK,Limited,3.0,19,Yes
P01960,HealPlus,Atorvastatin,Sun Healthcare,Injection,100mg,15,1710.25,5,1624.74,No,Prescription,Antihypertensive,Room Temp,33,UK,Limited,3.9,150,Yes
P01961,PharmaOne,Atorvastatin,Nova Life,Injection,50mg,10,826.41,15,702.45,Yes,Prescription,Analgesic,Refrigerated,34,Canada,In stock,2.9,252,Yes
P01962,Medix,Atorvastatin,ABC Pharma,Capsule,250mg,10,322.04,15,273.73,Yes,Prescription,Analgesic,Room Temp,17,India,Limited,3.3,34,No
P01963,Medix,Paracetamol,Medicare Ltd,Injection,100mg,30,1704.56,20,1363.65,Yes,Prescription,Antacid,Refrigerated,30,Canada,In stock,3.5,101,No
P01964,Medix,Atorvastatin,Medicare Ltd,Injection,5mg,10,1619.48,5,1538.51,Yes,OTC,Antibiotic,Room Temp,31,UK,In stock,3.0,270,No
P01965,BioTrust,Metformin,Sun Healthcare,Ointment,50mg,30,1611.37,0,1611.37,No,OTC,Antihypertensive,Room Temp,35,Canada,Out of stock,3.0,408,Yes
P01966,HealPlus,Atorvastatin,Nova Life,Tablet,250mg,10,1181.83,0,1181.83,Yes,Prescription,Antihypertensive,Refrigerated,29,India,In stock,4.1,221,Yes
P01967,Medix,Omeprazole,Nova Life,Syrup,250mg,10,674.34,20,539.47,No,Prescription,Antacid,Refrigerated,19,India,In stock,3.1,367,Yes
P01968,Medix,Omeprazole,ABC Pharma,Injection,250mg,15,1550.31,0,1550.31,No,Prescription,Antihypertensive,Refrigerated,21,Canada,In stock,3.5,314,No
P01969,BioTrust,Metformin,Medicare Ltd,Injection,250mg,20,1340.76,10,1206.68,Yes,Prescription,Antibiotic,Refrigerated,25,Canada,Out of stock,4.7,92,No
P01970,PharmaOne,Atorvastatin,Global Remedies,Ointment,100mg,20,372.93,15,316.99,Yes,Prescription,Analgesic,Room Temp,31,India,Out of stock,2.9,287,Yes
P01971,LifeCare,Metformin,Sun Healthcare,Capsule,250mg,30,1129.95,10,1016.96,No,Prescription,Antacid,Refrigerated,26,UK,Out of stock,3.9,407,No
P01972,PharmaOne,Paracetamol,Sun Healthcare,Syrup,500mg,30,1208.13,5,1147.72,Yes,Prescription,Antacid,Room Temp,27,USA,Out of stock,2.9,405,Yes
P01973,HealPlus,Atorvastatin,Global Remedies,Syrup,100mg,20,1008.13,10,907.32,No,OTC,Antihypertensive,Refrigerated,15,India,Out of stock,4.2,86,Yes
P01974,Medix,Amoxicillin,Sun Healthcare,Injection,5mg,15,1012.46,20,809.97,No,Prescription,Antihypertensive,Refrigerated,23,USA,In stock,3.8,388,Yes
P01975,LifeCare,Amoxicillin,Nova Life,Injection,100mg,30,1711.87,20,1369.5,No,OTC,Antihypertensive,Refrigerated,23,UK,Out of stock,4.0,65,Yes
P01976,BioTrust,Atorvastatin,Medicare Ltd,Syrup,500mg,10,141.58,0,141.58,Yes,OTC,Antibiotic,Refrigerated,33,UK,In stock,4.5,278,Yes
P01977,BioTrust,Metformin,Global Remedies,Tablet,500mg,10,1795.62,0,1795.62,Yes,Prescription,Antihypertensive,Room Temp,22,India,Out of stock,3.5,395,Yes
P01978,LifeCare,Omeprazole,Global Remedies,Injection,5mg,30,297.41,10,267.67,Yes,OTC,Antacid,Refrigerated,13,India,In stock,3.8,117,Yes
P01979,HealPlus,Omeprazole,Global Remedies,Tablet,500mg,20,1032.53,0,1032.53,No,Prescription,Antibiotic,Room Temp,36,USA,Limited,3.5,258,Yes
P01980,HealPlus,Atorvastatin,Nova Life,Capsule,50mg,10,56.66,20,45.33,Yes,Prescription,Antihypertensive,Refrigerated,35,USA,Limited,2.7,244,No
P01981,LifeCare,Atorvastatin,Sun Healthcare,Capsule,100mg,20,1260.59,15,1071.5,No,OTC,Analgesic,Refrigerated,18,India,In stock,3.5,81,No
P01982,LifeCare,Metformin,ABC Pharma,Injection,50mg,30,1480.71,10,1332.64,Yes,OTC,Antihypertensive,Refrigerated,13,Bangladesh,Limited,3.8,410,Yes
P01983,PharmaOne,Atorvastatin,ABC Pharma,Tablet,500mg,10,195.12,10,175.61,No,OTC,Antihypertensive,Refrigerated,17,India,Limited,3.2,10,No
P01984,Medix,Omeprazole,Medicare Ltd,Injection,100mg,15,614.3,0,614.3,No,OTC,Analgesic,Refrigerated,27,UK,Out of stock,4.4,81,No
P01985,LifeCare,Metformin,ABC Pharma,Tablet,500mg,15,120.16,5,114.15,Yes,OTC,Antihypertensive,Room Temp,29,Bangladesh,In stock,3.9,7,Yes
P01986,PharmaOne,Atorvastatin,Global Remedies,Capsule,100mg,30,694.84,10,625.36,Yes,OTC,Analgesic,Refrigerated,31,India,In stock,4.9,60,No
P01987,BioTrust,Amoxicillin,Nova Life,Capsule,250mg,20,997.77,15,848.1,Yes,OTC,Antihypertensive,Room Temp,25,Canada,In stock,4.7,362,Yes
